Customer ID,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card
49401-45041-ZU,Janeva Edinboro,jedinboronc@reverbnation.com,+1 (754) 219-4187,24 Bowman Point,Fort Lauderdale,United States,33345,Yes
41252-45992-VS,Trumaine Tewelson,ttewelsonnd@cdbaby.com,,903 Scoville Court,El Paso,United States,88553,No
06624-75300-AR,Niles Krimmer,nkrimmerne@bbb.org,,0401 Bashford Avenue,Glendale,United States,91210,Yes
00852-54571-WP,De Drewitt,ddrewittnf@mapquest.com,+1 (571) 504-1175,6 Tomscot Hill,Alexandria,United States,22313,Yes
13321-57602-GK,Adelheid Gladhill,agladhillng@stanford.edu,+1 (410) 991-5601,36 Atwood Plaza,Baltimore,United States,21290,Yes
75006-89922-VW,Murielle Lorinez,mlorineznh@whitehouse.gov,,029 Bluejay Circle,Evansville,United States,47732,No
52098-80103-FD,Edin Mathe,,+1 (404) 514-8311,49261 Merry Crossing,Lawrenceville,United States,30045,Yes
60121-12432-VU,Mordy Van Der Vlies,mvannj@wikipedia.org,,297 Fulton Way,Mobile,United States,36670,Yes
68346-14810-UA,Spencer Wastell,,+1 (432) 765-8747,80 Oak Alley,Midland,United States,79705,No
48464-99723-HK,Jemimah Ethelston,jethelstonnl@creativecommons.org,+1 (954) 385-3551,676 Mcbride Lane,Hollywood,United States,33023,Yes
39652-20484-RV,Bobbe Jevon,bjevonnm@feedburner.com,+1 (785) 211-7568,66 Roth Center,Topeka,United States,66611,Yes
88420-46464-XE,Perice Eberz,peberznn@woothemes.com,+1 (530) 938-1204,490 Elmside Court,Chico,United States,95973,Yes
37762-09530-MP,Bear Gaish,bgaishno@altervista.org,,0010 Dayton Crossing,Austin,United States,78737,Yes
47268-50127-XY,Lynnea Danton,ldantonnp@miitbeian.gov.cn,,111 Mosinee Alley,El Paso,United States,88546,No
25544-84179-QC,Skipton Morrall,smorrallnq@answers.com,+1 (304) 897-5422,52731 Fair Oaks Way,Charleston,United States,25326,Yes
32058-76765-ZL,Devan Crownshaw,dcrownshawnr@photobucket.com,+1 (610) 576-4733,25669 Spohn Plaza,Allentown,United States,18105,No
67938-81768-NX,Kriste Wessel,kwesselns@wikispaces.com,+44 (739) 768-8321,2664 Karstens Court,London,United Kingdom,W1F,Yes
69171-65646-UC,Joceline Reddoch,jreddochnt@sun.com,+1 (863) 742-5292,79075 Helena Road,Largo,United States,34643,No
22503-52799-MI,Shelley Titley,stitleynu@whitehouse.gov,+1 (701) 350-6149,8279 Old Gate Lane,Fargo,United States,58122,No
08934-65581-ZI,Redd Simao,rsimaonv@simplemachines.org,+1 (479) 898-5090,37 Ridgeway Street,Fort Smith,United States,72905,No
15764-22559-ZT,Cece Inker,,+1 (863) 977-9033,67 Annamark Street,Lakeland,United States,33811,No
87519-68847-ZG,Noel Chisholm,nchisholmnx@example.com,+1 (865) 228-1100,85 Calypso Place,Knoxville,United States,37924,Yes
78012-56878-UB,Grazia Oats,goatsny@live.com,+1 (213) 813-1072,7552 Dottie Road,Los Angeles,United States,90030,Yes
77192-72145-RG,Meade Birkin,mbirkinnz@java.com,+1 (954) 431-7206,218 Elka Trail,Miami,United States,33169,Yes
86071-79238-CX,Ronda Pyson,rpysono0@constantcontact.com,+353 (836) 436-1472,850 Jenna Court,Clones,Ireland,H23,No
13764-02913-LA,Rachele Ebrall,,+1 (312) 585-2288,709 Blackbird Crossing,Chicago,United States,60604,Yes
11212-69985-ZJ,Rafaela Treacher,rtreachero2@usa.gov,+353 (552) 867-2244,16 Prentice Court,Greystones,Ireland,A63,No
53893-01719-CL,Bee Fattorini,bfattorinio3@quantcast.com,,433 Caliangt Park,Monaghan,Ireland,H18,Yes
66028-99867-WJ,Margie Palleske,mpalleskeo4@nyu.edu,+1 (561) 371-1596,30 Dixon Trail,Pompano Beach,United States,33064,Yes
62839-56723-CH,Alexina Randals,,+1 (916) 300-4433,713 Hayes Junction,Sacramento,United States,94297,Yes
96849-52854-CR,Filip Antcliffe,fantcliffeo6@amazon.co.jp,+353 (581) 217-6697,05 Bobwhite Pass,Clonskeagh,Ireland,D04,Yes
19755-55847-VW,Peyter Matignon,pmatignono7@harvard.edu,+44 (792) 626-3977,3162 Arizona Way,Kirkton,United Kingdom,KW10,Yes
32900-82606-BO,Claudie Weond,cweondo8@theglobeandmail.com,+1 (828) 335-1268,41 Coolidge Way,Asheville,United States,28805,No
16809-16936-WF,Modesty MacConnechie,mmacconnechieo9@reuters.com,+1 (304) 620-6008,526 Onsgard Park,Charleston,United States,25362,Yes
20118-28138-QD,Jaquenette Skentelbery,jskentelberyoa@paypal.com,+1 (713) 976-5419,90235 Holy Cross Parkway,Houston,United States,77281,No
84057-45461-AH,Orazio Comber,ocomberob@goo.gl,+353 (947) 836-2302,725 Autumn Leaf Place,Confey,Ireland,A86,No
66934-67426-WC,Domini Bram,dbramoc@ifeng.com,+1 (202) 790-0537,7528 Luster Court,Washington,United States,20575,Yes
90882-88130-KQ,Zachary Tramel,ztramelod@netlog.com,+1 (862) 925-5943,28834 Wayridge Lane,Newark,United States,7195,No
21617-79890-DD,Izaak Primak,,+1 (206) 705-3979,55 Buhler Pass,Seattle,United States,98195,Yes
20256-54689-LO,Brittani Thoresbie,,+1 (303) 606-9146,643 Logan Plaza,Englewood,United States,80150,No
17572-27091-AA,Constanta Hatfull,chatfullog@ebay.com,+1 (815) 382-1966,2 Nelson Alley,Rockford,United States,61105,No
82300-88786-UE,Bobbe Castagneto,,+1 (406) 972-9050,5 Moose Terrace,Billings,United States,59112,Yes
32562-55185-DQ,Chastity Swatman,cswatmanoi@cbslocal.com,+1 (404) 916-1168,4 Eastwood Alley,Atlanta,United States,31165,No
77175-09826-SF,Lindon Agnolo,lagnolooj@pinterest.com,+1 (918) 228-6949,82499 Mallard Lane,Tulsa,United States,74108,Yes
07237-32539-NB,Delainey Kiddy,dkiddyok@fda.gov,+1 (209) 103-3933,66184 Melby Avenue,Fresno,United States,93704,Yes
54722-76431-EX,Helli Petroulis,hpetroulisol@state.tx.us,+353 (783) 893-0842,56 Hollow Ridge Circle,Mullagh,Ireland,V31,No
67847-82662-TE,Marty Scholl,mschollom@taobao.com,+1 (415) 613-5939,59992 Canary Crossing,San Francisco,United States,94154,No
51114-51191-EW,Kienan Ferson,kfersonon@g.co,+1 (251) 291-1195,72997 Annamark Plaza,Mobile,United States,36689,No
91809-58808-TV,Blake Kelloway,bkellowayoo@omniture.com,+1 (415) 757-3377,7351 Sloan Pass,San Francisco,United States,94110,Yes
84996-26826-DK,Scarlett Oliffe,soliffeop@yellowbook.com,+1 (212) 198-9134,1866 Ohio Point,Jamaica,United States,11470,Yes
65732-22589-OW,Kippie Marrison,kmarrisonoq@dropbox.com,+1 (303) 808-6803,84 Sutherland Alley,Denver,United States,80243,Yes
93676-95250-XJ,Celestia Dolohunty,cdolohuntyor@dailymail.co.uk,+1 (619) 353-0412,836 Towne Court,San Diego,United States,92165,Yes
28300-14355-GF,Patsy Vasilenko,pvasilenkoos@addtoany.com,+44 (116) 714-6469,56 Ridge Oak Point,Preston,United Kingdom,PR1,No
91190-84826-IQ,Raphaela Schankelborg,rschankelborgot@ameblo.jp,,528 Debs Terrace,Pittsburgh,United States,15250,Yes
34570-99384-AF,Sharity Wickens,,+353 (724) 224-5556,5873 Lake View Parkway,Cavan,Ireland,H12,Yes
57808-90533-UE,Derick Snow,,+1 (718) 461-3002,813 La Follette Place,New York City,United States,10004,No
76060-30540-LB,Baxy Cargen,bcargenow@geocities.jp,+1 (253) 509-6510,58 Carpenter Pass,Seattle,United States,98148,Yes
76730-63769-ND,Ryann Stickler,rsticklerox@printfriendly.com,+44 (830) 367-6129,471 Sage Center,Birmingham,United Kingdom,B40,No
96042-27290-EQ,Daryn Cassius,,+1 (269) 398-0766,19 Ridgeway Road,Battle Creek,United States,49018,No
06062-66586-TK,Bud Danett,bdanettoz@kickstarter.com,,3 Dennis Road,Edgeworthstown,Ireland,E25,Yes
51940-02669-OR,Skelly Dolohunty,,+353 (239) 716-2717,34010 Kensington Trail,Ballymun,Ireland,D11,No
99144-98314-GN,Drake Jevon,djevonp1@ibm.com,+1 (832) 733-7027,27430 Fairfield Parkway,Houston,United States,77070,Yes
16358-63919-CE,Hall Ranner,hrannerp2@omniture.com,+1 (513) 635-0251,51 Sunfield Crossing,Cincinnati,United States,45249,No
67743-54817-UT,Berkly Imrie,bimriep3@addtoany.com,+1 (559) 761-5288,1815 Annamark Way,Fresno,United States,93704,No
44601-51441-BH,Dorey Sopper,dsopperp4@eventbrite.com,+1 (612) 870-1604,0244 Northfield Place,Saint Paul,United States,55123,No
97201-58870-WB,Darcy Lochran,,+1 (915) 776-4578,7464 Nobel Way,El Paso,United States,88519,Yes
19849-12926-QF,Lauritz Ledgley,lledgleyp6@de.vu,+1 (515) 261-2295,99138 Waywood Junction,Des Moines,United States,50981,Yes
40535-56770-UM,Tawnya Menary,tmenaryp7@phoca.cz,+1 (971) 467-6353,5546 Kensington Hill,Portland,United States,97240,No
74940-09646-MU,Gustaf Ciccotti,gciccottip8@so-net.ne.jp,+1 (832) 392-5010,94417 Boyd Trail,Houston,United States,77070,No
06623-54610-HC,Bobbe Renner,,+1 (919) 456-9860,9 Westerfield Place,Durham,United States,27705,No
89490-75361-AF,Wilton Jallin,wjallinpa@pcworld.com,+1 (617) 201-1702,6511 Haas Road,Boston,United States,2298,No
94526-79230-GZ,Mindy Bogey,mbogeypb@thetimes.co.uk,+1 (202) 479-4238,7791 Westend Point,Washington,United States,20226,Yes
58559-08254-UY,Paulie Fonzone,,+1 (518) 905-1184,596 Manufacturers Alley,Albany,United States,12205,Yes
88574-37083-WX,Merrile Cobbledick,mcobbledickpd@ucsd.edu,+1 (520) 567-8210,949 Nobel Plaza,Tucson,United States,85732,No
67953-79896-AC,Antonius Lewry,alewrype@whitehouse.gov,+1 (334) 368-9435,86 Pine View Pass,Montgomery,United States,36195,No
69207-93422-CQ,Isis Hessel,ihesselpf@ox.ac.uk,+1 (907) 873-3538,2900 Pennsylvania Court,Fairbanks,United States,99709,Yes
56060-17602-RG,Harland Trematick,,,1235 Shopko Point,Monasterevin,Ireland,W34,Yes
46859-14212-FI,Chloris Sorrell,csorrellph@amazon.com,+44 (160) 225-1993,5 Scott Lane,Norton,United Kingdom,S8,No
11513-19816-IJ,Odette Tocque,otocquepi@abc.net.au,+1 (786) 201-0196,731 Anzinger Park,Clearwater,United States,34615,No
33555-01585-RP,Quintina Heavyside,qheavysidepj@unc.edu,+1 (859) 572-4305,7995 Macpherson Drive,Lexington,United States,40515,Yes
11932-85629-CU,Hadley Reuven,hreuvenpk@whitehouse.gov,+1 (616) 851-0525,227 Burning Wood Drive,Grand Rapids,United States,49560,No
36192-07175-XC,Mitch Attwool,mattwoolpl@nba.com,+1 (515) 821-3701,6229 Dawn Junction,Des Moines,United States,50369,No
46242-54946-ZW,Charin Maplethorp,,,35 Alpine Circle,Wilmington,United States,19810,Yes
95152-82155-VQ,Goldie Wynes,gwynespn@dagondesign.com,+1 (512) 118-8603,5251 Everett Way,Austin,United States,78726,No
13404-39127-WQ,Celie MacCourt,cmaccourtpo@amazon.com,,01678 4th Hill,Orlando,United States,32835,No
00841-75330-ZV,Rori Ollin,,+1 (626) 704-3749,05889 Heath Place,Pasadena,United States,91199,Yes
40226-52317-IO,Evy Wilsone,ewilsonepq@eepurl.com,+1 (202) 969-6382,13130 Heffernan Point,Washington,United States,20238,Yes
34419-18068-AG,Dolores Duffie,dduffiepr@time.com,+1 (971) 936-3214,3 Jenifer Circle,Portland,United States,97271,No
51738-61457-RS,Mathilda Matiasek,mmatiasekps@ucoz.ru,,30867 Magdeline Way,New York City,United States,10004,Yes
86757-52367-ON,Jarred Camillo,jcamillopt@shinystat.com,+1 (202) 572-0994,48965 Mesta Lane,Washington,United States,20404,Yes
28158-93383-CK,Kameko Philbrick,kphilbrickpu@cdc.gov,,987 Westridge Terrace,Washington,United States,20067,Yes
44799-09711-XW,Mallory Shrimpling,,,40 Declaration Point,Allentown,United States,18105,Yes
53667-91553-LT,Barnett Sillis,bsillispw@istockphoto.com,+1 (305) 267-4961,53 Shasta Plaza,Miami,United States,33169,No
86579-92122-OC,Brenn Dundredge,,+1 (405) 369-5173,5 Morrow Street,Oklahoma City,United States,73129,Yes
01474-63436-TP,Read Cutts,rcuttspy@techcrunch.com,+1 (815) 758-8653,820 Reinke Pass,Rockford,United States,61105,No
90533-82440-EE,Michale Delves,mdelvespz@nature.com,+1 (334) 881-9178,670 Shoshone Circle,Montgomery,United States,36177,Yes
48553-69225-VX,Devland Gritton,dgrittonq0@nydailynews.com,+1 (626) 968-5148,095 Jenna Junction,Pasadena,United States,91117,Yes
91240-83405-ZQ,Caitlin Cattermull,ccattermullq1@columbia.edu,+1 (312) 880-3388,1 Gina Street,Chicago,United States,60624,No
52374-27313-IV,Dell Gut,dgutq2@umich.edu,+1 (281) 648-9915,30506 Bowman Avenue,Houston,United States,77293,Yes
14264-41252-SL,Willy Pummery,wpummeryq3@topsy.com,+1 (231) 416-9594,9795 Acker Plaza,Muskegon,United States,49444,No
35367-50483-AR,Geoffrey Siuda,gsiudaq4@nytimes.com,+1 (202) 315-8135,64284 Pearson Parkway,Washington,United States,20380,Yes
69443-77665-QW,Henderson Crowne,hcrowneq5@wufoo.com,+353 (476) 525-5512,706 Eagan Lane,Sallins,Ireland,W91,Yes
63411-51758-QC,Vernor Pawsey,vpawseyq6@tiny.cc,+1 (478) 568-4944,883 Eagan Point,Macon,United States,31205,No
68605-21835-UF,Augustin Waterhouse,awaterhouseq7@istockphoto.com,+1 (318) 129-0806,23530 Lake View Trail,Shreveport,United States,71105,No
34786-30419-XY,Fanchon Haughian,fhaughianq8@1688.com,+1 (253) 974-5538,2017 Ronald Regan Trail,Tacoma,United States,98405,No
15456-29250-RU,Jaimie Hatz,,+1 (915) 920-9318,3 Atwood Avenue,El Paso,United States,79934,No
00886-35803-FG,Edeline Edney,,+1 (205) 866-7629,43 Crest Line Road,Birmingham,United States,35263,No
31599-82152-AD,Rickie Faltin,rfaltinqb@topsy.com,,2 Laurel Drive,Portumna,Ireland,V31,No
76209-39601-ZR,Gnni Cheeke,gcheekeqc@sitemeter.com,+44 (677) 694-1404,934 Loomis Junction,London,United Kingdom,EC3M,Yes
15064-65241-HB,Gwenni Ratt,grattqd@phpbb.com,+353 (878) 618-9723,55 Montana Road,Castlemartyr,Ireland,H71,No
69215-90789-DL,Johnath Fairebrother,,+1 (302) 159-1841,05 Bluestem Street,Wilmington,United States,19810,Yes
04317-46176-TB,Ingamar Eberlein,ieberleinqf@hc360.com,+1 (717) 323-3451,8 Delaware Circle,Harrisburg,United States,17121,No
04713-57765-KR,Jilly Dreng,jdrengqg@uiuc.edu,+353 (350) 974-1489,0 Cardinal Park,Sallins,Ireland,W91,Yes
47723-84396-MT,Jillane Jedrzej,jjedrzejqh@dailymail.co.uk,+1 (915) 844-8777,8 Melby Hill,El Paso,United States,79940,Yes
48392-32021-EC,Correy Lampel,clampelqi@jimdo.com,+1 (314) 143-0842,445 Brown Way,Saint Louis,United States,63136,Yes
65786-21069-IP,Dulcie Mapowder,dmapowderqj@free.fr,+1 (479) 381-2689,557 Kipling Crossing,Fort Smith,United States,72905,Yes
89074-09459-KV,Eward Dearman,edearmanqk@redcross.org,+1 (615) 958-6287,22585 Monument Plaza,Nashville,United States,37245,No
44330-33172-IT,Dominique Lenard,dlenardql@bizjournals.com,+1 (202) 883-2832,6300 Evergreen Drive,Washington,United States,20088,Yes
63349-66809-NF,Lloyd Toffano,ltoffanoqm@tripadvisor.com,,31039 Fieldstone Alley,Inglewood,United States,90305,Yes
40959-32642-DN,Rhodie Strathern,rstrathernqn@devhub.com,,63071 Warner Terrace,Little Rock,United States,72215,Yes
77746-08153-PM,Chad Miguel,cmiguelqo@exblog.jp,+1 (240) 449-8992,83 Sauthoff Junction,Hagerstown,United States,21747,Yes
49667-96708-JL,Florinda Matusovsky,,+1 (518) 618-9919,2 Moland Court,Albany,United States,12205,Yes
24155-79322-EQ,Morly Rocks,mrocksqq@exblog.jp,+353 (731) 124-0228,21 Spenser Court,Crossmolina,Ireland,A98,Yes
95342-88311-SF,Yuri Burrells,yburrellsqr@vinaora.com,+1 (859) 101-4742,4 Brickson Park Court,Lexington,United States,40510,Yes
69374-08133-RI,Cleopatra Goodrum,cgoodrumqs@goodreads.com,+1 (619) 944-5888,94 Roxbury Road,San Diego,United States,92165,No
83844-95908-RX,Joey Jefferys,jjefferysqt@blog.com,,526 Helena Crossing,Los Angeles,United States,90040,Yes
09667-09231-YM,Bearnard Wardell,bwardellqu@adobe.com,+1 (347) 311-2289,57299 Tennessee Hill,Brooklyn,United States,11210,Yes
55427-08059-DF,Zeke Walisiak,zwalisiakqv@ucsd.edu,+353 (848) 172-8155,7 Birchwood Street,Booterstown,Ireland,D04,Yes
06624-54037-BQ,Wiley Leopold,wleopoldqw@blogspot.com,+1 (352) 173-9191,5 Elmside Terrace,Gainesville,United States,32627,No
48544-90737-AZ,Chiarra Shalders,cshaldersqx@cisco.com,+1 (305) 787-2810,445 Heath Terrace,Clearwater,United States,34620,Yes
79463-01597-FQ,Sharl Southerill,,+1 (865) 959-4075,39 Nelson Pass,Amarillo,United States,79165,No
27702-50024-XC,Noni Furber,nfurberqz@jugem.jp,+1 (817) 813-2784,565 Sloan Avenue,Fort Worth,United States,76121,No
57360-46846-NS,Dinah Crutcher,,+353 (706) 448-6304,89147 Northport Trail,Lusk,Ireland,K45,Yes
84045-66771-SL,Charlean Keave,ckeaver1@ucoz.com,+1 (850) 410-9647,08019 Fairfield Pass,Pensacola,United States,32575,No
46885-00260-TL,Sada Roseborough,sroseboroughr2@virginia.edu,+1 (253) 735-5179,779 Memorial Avenue,Tacoma,United States,98405,Yes
96446-62142-EN,Clayton Kingwell,ckingwellr3@squarespace.com,+353 (182) 469-0985,947 Burrows Park,Rathnew,Ireland,R35,Yes
07756-71018-GU,Kacy Canto,kcantor4@gmpg.org,+1 (260) 735-9621,43 Doe Crossing Center,Fort Wayne,United States,46896,Yes
92048-47813-QB,Mab Blakemore,mblakemorer5@nsw.gov.au,+1 (806) 227-6812,70 Crescent Oaks Junction,Amarillo,United States,79105,No
58408-27638-IB,Dedie Gooderridge,dgooderridger6@lycos.com,+1 (202) 793-3951,181 Londonderry Circle,Washington,United States,20436,Yes
28699-16256-XV,Javier Causnett,,+1 (301) 396-9701,511 Rowland Alley,Silver Spring,United States,20910,No
98476-63654-CG,Demetris Micheli,,+1 (608) 138-8374,33123 Rigney Pass,Madison,United States,53726,Yes
55409-07759-YG,Chloette Bernardot,cbernardotr9@wix.com,+1 (936) 783-5732,6672 Cordelia Point,Conroe,United States,77305,Yes
06136-65250-PG,Kim Kemery,kkemeryra@t.co,+1 (817) 407-3513,95 Delladonna Parkway,Denton,United States,76205,Yes
08405-33165-BS,Fanchette Parlot,fparlotrb@forbes.com,+1 (614) 706-1246,7765 Westridge Lane,Columbus,United States,43231,Yes
66070-30559-WI,Ramon Cheak,rcheakrc@tripadvisor.com,,23 Paget Point,Bundoran,Ireland,F94,Yes
01282-28364-RZ,Koressa O'Geneay,kogeneayrd@utexas.edu,+1 (303) 637-0326,77 Rigney Hill,Aurora,United States,80045,No
51277-93873-RP,Claudell Ayre,cayrere@symantec.com,+1 (386) 573-2575,5645 Lotheville Crossing,Daytona Beach,United States,32128,No
84405-83364-DG,Lorianne Kyneton,lkynetonrf@macromedia.com,+44 (618) 634-9365,1926 3rd Center,Seaton,United Kingdom,LE15,Yes
83731-53280-YC,Adele McFayden,,+44 (123) 755-7484,28 Darwin Terrace,Wirral,United Kingdom,CH48,Yes
03917-13632-KC,Herta Layne,,+1 (636) 143-8338,5495 Talisman Plaza,Saint Louis,United States,63131,Yes
98051-37183-SK,Dierdre Scrigmour,dscrigmourri@cnbc.com,+1 (858) 976-1767,018 Luster Pass,Oceanside,United States,92056,No
48689-81852-DT,Romy Whittlesea,,+1 (423) 297-8063,65 Reinke Point,Chattanooga,United States,37416,Yes
70567-65133-CN,Desdemona Eye,,+353 (252) 896-2096,191 Manitowish Crossing,Bagenalstown,Ireland,R21,No
77869-81373-AY,Margarette Sterland,,+1 (215) 872-6809,5 Kenwood Pass,Philadelphia,United States,19125,No
38536-98293-JZ,Catharine Scoines,,+353 (693) 290-4775,39192 Glendale Hill,Watergrasshill,Ireland,T56,No
43014-53743-XK,Jennica Tewelson,jtewelsonrn@samsung.com,+1 (469) 573-8379,4040 Hoard Junction,Dallas,United States,75210,No
62494-09113-RP,Marguerite Graves,,+1 (479) 204-9111,91413 Scott Way,Fort Smith,United States,72905,No
10940-42739-ET,Etan Featenby,,+1 (719) 416-9560,885 Toban Plaza,Colorado Springs,United States,80920,Yes
64965-78386-MY,Nicolina Jenny,njennyrq@bigcartel.com,+1 (562) 679-4750,6099 American Ash Court,Whittier,United States,90610,No
77131-58092-GE,Vidovic Antonelli,,+44 (810) 927-9266,3242 Corscot Pass,London,United Kingdom,EC1V,Yes
